CmpdID,neuSmi,y_true,y_pre
3961,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CC(c2ccc(C(F)(F)F)cc2)C1)C(F)(F)F,5.23,5.179828644
9832,Cc1ccc(C(=O)Cl)cc1,4,3.99980998
9672,Cc1c(N=C=O)cccc1N=C=O,4,4.021854877
5676,CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O,4.59,4.077752113
6707,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccc(F)cc1-c1ccccc1,5.3,5.422607422
7975,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,4,4.135991096
13342,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,4,4.721308708
3489,C[C@@H]1C[C@@](C)(c2cc(CNC3(C(F)(F)F)CC3)c(F)cc2F)N=C(N)S1,5.58,4.883833885
4530,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(C)cc4)CC3)n2)c1C,5.71,5.575946808
6207,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1C1CCCCC1,4.3,5.13857317
6824,CCC(=O)N(CC1(N2CCN(CCOCC(C)C)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,5.02,5.435165882
10375,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,4,4.063970566
3576,CN(C)C(=O)CNCCc1cccc(OCCCCC(F)(F)F)c1,5.02,4.732462883
9753,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,4,4.041670799
11551,Clc1cccc(Cl)n1,4,4.026363373
11520,O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4,4.366438389
2421,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,4.96,5.322324276
6049,COc1cc2ccc(Br)cc2cc1[C@@H](c1cnc(OC)c(OC)c1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,6,5.623182297
3653,O=c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6nc(N7CCN(CCO)CC7)ncc6cc5-c5ccccc5)cc4)CC3)[nH]2)c[nH]1,5.17,5.65555954
5163,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCNC(=O)C4)CC3)cc1)C(=O)C2,4.8,6.045055866
11802,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,4,4.787350655
6157,Oc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,6.19,5.355203629
11044,CCOC(=O)N1CCC(=O)CC1,4,4.021187305
4105,O=C(/C=C/c1ccc2c(c1)CN(CCc1cnn3ccccc13)C2)NO,5.28,4.854259014
12004,COC(=O)CCS,4,4.017207146
6971,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,6.388006113,5.518466949
9830,Cc1ccc(C(C)(C)C)cc1,4,4.103484154
5438,Cc1cc(NCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)no1,5.48,5.315690517
9677,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,4,4.329458714
5075,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)NCc4ccc(C(C)(C)C)cc4)c3)c3c(N)ncnc32)C1,5.75,5.512082577
3692,O=C(CCCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1,5.03,5.079468727
12698,Nc1ccc(Oc2ccc(N)cc2)cc1,4,4.085308552
2171,COc1ccc2nccc(CC[C@H]3OC[C@H](NCc4cc5c(cn4)OCCO5)CO3)c2c1,5.02,4.937360287
2785,NC(=O)c1ccc(N[C@H]2CCCNC2)c2cc(-c3ccccc3)[nH]c12,4.94,5.233771801
6360,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,4.73,4.877952099
327,CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)nn1,4.98,5.370678902
8829,CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C,4,4.003959179
12756,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,4,4.012922287
11446,O=C(Cl)/C=C/C(=O)Cl,4,4.13583231
8505,*C.*C.c1ccc2ccccc2c1,4,4.050401211
352,O=C(NC1CCN(Cc2ccc3occc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,5.28,5.100064754
2842,Cc1cc(CNc2nc(N)nc3ccn(Cc4ccc(F)cn4)c23)no1,5.7,5.819448948
9024,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,4,4.233966827
6675,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,4.76,4.702974796
9700,Cc1cccc(N)c1N,4,3.995500565
5464,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2cccc(OC(F)F)c2F)c(=O)n3Cc2c(F)cccc2F)cc1,5.91,5.524153709
217,COc1cc(-c2cn(CC(=O)N(Cc3ccccc3)CC(F)(F)F)nn2)ccc1-n1cnc(C)c1,5.54,5.910434246
11390,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,4,4.084013939
8209,CC1=CC(=O)/C(=C(/C)O)C(=O)O1,4,4.035578728
13117,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,4.045838833
10594,CCCCCCCCCCCCI,4,4.040558815
2817,Cc1cnsc1N1CCC2(CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)C1=O,5.1,4.996502399
1983,O=C(NC1CCC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,5.6,5.154983044
8138,O=S(=O)(O)c1cccc(S(=O)(=O)O)c1,4,3.974760294
911,CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(C2CC2)CC1,4.82,5.289752483
13112,O=C(O)C(Cl)(Cl)Br,4,4.014426231
6892,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CC1CCCS1(=O)=O)C2=O,5.75,5.322338104
12417,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,4,4.199514389
8377,O=[N+]([O-])c1ccc2c3c(cccc13)CC2,4,4.515989304
9980,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,4,4.184098721
7285,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,4.876770118,4.023767471
8066,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,4,4.001179218
6065,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(Cl)cc32)CCN1C,6.05,6.153941631
5954,CNC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1S(C)(=O)=O,4.44,4.733071804
8950,CC(=O)O[Al](O)OC(C)=O,4,3.993162155
13526,OCC(O)c1ccccc1,4,3.990038157
12853,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,4,4.670137405
1019,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,6.8,6.401209831
523,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F,4.72,4.56259346
5913,O=C(N[C@H]1CCN(C2CCCCC2)C[C@@H]1C(=O)N[C@H](CO)c1ccccc1)c1cc(-c2ccc(F)cc2F)on1,5.14,5.467821121
10683,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,4,4.341110229
5591,CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1,6.91,6.988013268
4535,Cc1nc2c(F)cccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5,5.658198833
3619,Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,7.52,6.310348511
4679,CCCCCCCN(CC)CC#CC(c1ccccc1)c1ccccc1,6.68,5.919293404
12719,Nc1ccc2cc(S(=O)(=O)O)ccc2c1,4,4.018268108
9899,Cc1cccc(C)c1O,4,3.89719224
7207,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,5.021339446,4.29173708
13663,CC(C)NNC(=O)c1ccncc1,4,3.97704339
4434,O=C(/C=C/c1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)c(F)c1)NO,4.82,4.980714798
7824,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,4.433578882,4.371983528
8539,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,4,4.729115963
10466,CCCCCCCC(OC)OC,4,4.021637917
12456,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,4,5.155659199
9819,CC1=CC[C@@H](C(C)(C)O)CC1,4,4.011716843
11023,CCOC(=O)CC1(C)OCC(C)O1,4,3.991271019
5636,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,6.53,6.310772419
11655,Cc1cccc(NC(=S)N(C)C)c1,4,3.998268604
5625,Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C,4.5,4.958937168
10139,CCC(C)c1nccnc1OC,4,3.991197109
8074,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4,4.7292099
3688,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccncn3)n2)cc1,6.22,5.412418365
10117,CCC(C)(CCCC(C)C)OC(C)=O,4,4.073408127
847,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,5.4,5.22199297
5118,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,5.53,5.555823326
12490,N[C@@H](COP(=O)(O)O)C(=O)O,4,3.989649773
13781,CCC(CC)C(C)CCOC(C)=O,4,4.010934353
37,COc1cc(-c2cn(C3CC[C@H]4CCCC[C@@H]4NC3=O)nn2)ccc1-n1cnc(C)c1,4.68,5.178072929
3101,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,6.32,5.782683372
8747,C1CCC2(CCCCO2)OC1,4,4.001860142
522,c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](c1nc(-c2ccncc2)c[nH]1)C3,5.12,6.326210022
12838,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,4,4.589520454
885,CCS(=O)(=O)c1ccc2c(c1)CN(C(C)=O)[C@H]2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,4.4,4.62733078
8554,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,4,3.973944187
6077,Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1,4.55,5.121281147
6654,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2ccc(CN)s2)c1,4.6,4.543078423
7015,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,5.838006113,5.789062977
8379,O=[N+]([O-])c1ccc2[nH]ncc2c1,4,3.998521328
2907,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,5.1,4.136340618
4417,CO[C@@H]1COCC[C@@H]1N(C)[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1,4.28,4.625836849
1692,C[n+]1c(C#CCOc2ccc(Cl)cc2)cccc1C#CCOc1ccc(Cl)cc1,4.51,5.802218437
6413,O=C1CN(C(=O)COc2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)CCN1,4.52,4.509906292
4576,Cc1cc(C)cc(OCc2cncc(-c3cc(C)cc(C)c3)c2N2CCC(N)CC2)c1,5.77,5.823389053
4945,COC(=O)N1CCc2c(nc(C)n2[C@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1,5.7,5.245427132
2836,CCOC(=O)CNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,6.04,5.34107399
6032,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N[C@@H]2C[C@H]2c2ccccc2)ccc1CN,4.66,5.041265011
13536,OCC=Cc1ccccc1,4,3.99497366
3861,Cc1ccc(C(C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,8.8,8.291528702
5091,Cn1cc(NC(=O)c2cccc(-c3ccnc(N)c3)n2)c(C(N)=O)n1,4.6,4.621747017
1116,c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](c1nc(-c2csc4ccccc24)c[nH]1)C3,7.06,6.143129826
13225,O=C(O)CC(=O)O,4,3.986135006
11910,C=C[Si](OC)(OC)OC,4,4.024414063
404,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,5,5.019303799
9876,Cc1ccc2ccccc2c1[N+](=O)[O-],4,4.203231812
1556,CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,5.24,5.304585457
502,O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.92,5.539817333
11750,CN1C(=O)OC(C)(C)C1=O,4,3.971485853
9085,CC(C)(C)C1CCCCC1=O,4,4.0178895
13194,O=C(O)c1ccccc1[N+](=O)[O-],4,3.973397017
4984,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CCc2ccccc2)C1,5.8,5.09389925
2123,CCCC[C@@H](CCO)Nc1nc(N)nc2c(F)cccc12,5.35,5.284682751
7290,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)(O)C(F)(F)F,4.865105547,4.93654108
2526,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2)CC1,4.6,4.891256809
7839,CCN(CC)C(=S)SSC(=S)N(CC)CC,4.369444444,4.080555916
7627,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,4.393436785,4.163747787
6061,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,6.38,5.155074596
13239,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,4,4.098857403
1658,CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.3,5.699542046
1819,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(Cl)cc5)c4)n[nH]c2-3)CC1,5.45,5.976250172
6320,Cc1nnn(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CC(=O)N(C)C1)C2,4.52,4.831116199
10128,CCC(C)C(=O)OCCc1ccccc1,4,4.048788071
2143,Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,5.025,5.729061604
6110,CCS(=O)(=O)c1ccc(C(NC(=O)Cc2nccs2)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)nc1,5.26,4.918533802
6978,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,6.279380285,4.987817287
10691,CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,4,4.643065929
9427,CC(CC(=O)O)CC(C)(C)C,4,4.030381203
11716,CN(C)NC(=O)CCC(=O)O,4,4.003027916
7776,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.671339446,4.198853016
8538,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,4,4.012622833
10490,C=CCOC(=O)CCCCCCCC,4,4.029085159
2321,CCOC(=O)[C@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,5.16,4.795084
1063,COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,5.04,4.549785137
1036,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.14,5.155488014
3796,CCCCN(CC)C/C=C/c1ccc(Cl)cc1,5.98,5.403311253
2279,CCc1nc(-c2nc3ccccc3[nH]2)c(N2CCN(C(=O)Cn3cnc4cccnc43)[C@H](C)C2)s1,6.02,5.445897579
7405,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,4.704672779,4.82105875
11470,C=C(Cl)Cl,4,4.043949604
1417,COc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2)ccc1-n1cnc(C)c1,6,5.849322796
510,CCCN(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,5.17,4.960103512
3722,O=C1COc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2N1,6.22,5.72047472
9617,CC1(C)C(=O)N(Cl)C(=O)N1Br,4,3.992471695
12063,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,4,4.054605007
6702,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,5.8,4.635571003
5799,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NCc4cc(F)c(Br)c(F)c4)CO3)c2n1,4.79,5.352824211
10653,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,4,4.106360912
9364,CC(C)N1C(=O)c2ccccc2C1=O,4,3.966778278
2885,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5nc(C)c(C)nc5c4)n2C)CC3)no1,6.5,6.698879242
9718,Cc1occc(=O)c1O,4,4.003077507
6211,CC(C)c1cc(C(=O)NC[C@H]2CCN(CCc3ccc(Cl)c(Cl)c3)C2)on1,5.82,5.975280285
7537,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,4.585103451,4.565835476
5431,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,5.37,5.318657398
11974,COC(=O)c1ccc(C=O)cc1,4,4.011977196
7257,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,4.924754869,5.038998604
3591,CC(C)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,5.21,4.873738766
12117,COc1cc(N)ccc1C,4,4.022965431
2078,CCCCN(CC)CC#CCOc1ccc(Cl)cc1,4.84,5.411955357
9514,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,4,4.012622833
12434,FC(F)(F)c1ccc(Cl)cc1,4,4.067674637
8200,C=CCS(=O)(=O)O,4,3.995967627
1113,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(Cl)c3)N2)cc1,5.82,5.325462341
11828,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,4,4.040560246
9975,Cc1ccc(O)cn1,4,3.987650394
5684,O=C(/C=C/c1ccc(Br)cc1)N1CCN(C(=O)C2CCOCC2)CC1,4.74,5.122576237
2086,CCO[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,5.35,5.000080109
6455,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,5.32,5.100898266
146,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc4nccnc4c3)ccc2c1,5.08,5.445233822
4134,CNC(=O)c1cc(-n2ncc3cc(Oc4ccccc4Cl)ccc32)cs1,4.8,4.600982666
13542,O=[N+]([O-])c1ccc(CO)cc1,4,4.040811062
10558,CCCCCCCCCCCCCCCBr,4,4.073795795
7102,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,5.354672779,5.5201478
12154,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,4,4.566219807
8136,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,4,4.07932806
593,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,5.52,4.990846157
10953,CCO[Si](OCC)(OCC)OCC,4,4.031690121
5911,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(Cl)cc3)n2)CC1,5.79,5.811788082
7007,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,5.871339446,5.199115753
4112,CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CC4(CCOC4)C3)c12,4.63,5.074940205
7309,CCCCCCCCCCn1cc[n+](C)c1,4.801186931,4.814611435
3989,COc1nc(-c2csc(Nc3c4c(nn3C(C)(C)C)CCCC4)n2)ccc1-n1cnc(C)c1,5.14,5.468232632
6819,CC(C)C[C@](C)(N)COc1cnc(-c2ccnc(C(F)F)c2)cc1C(F)F,5.89,5.133321762
7931,CCCC[N+]1(C)CCCCC1,4,4.030344963
6962,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.621339446,6.244925976
4592,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5ccccc5)C4)C[C@@H]3C(=O)O)c2c1,4.6,4.742650509
1146,Cc1ccc2[nH]c(C(=O)N[C@@H]3Cc4ccccc4[C@H]3NC(=O)CCN(C)C)cc2c1,5.6,4.849219799
9855,Cc1ccc(Cl)cc1Cl,4,4.013677597
12334,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,4,4.308038235
10839,CCN(CC)C(=O)c1ccc(O)c(OC)c1,4,4.067124367
1381,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5.3,5.326474667
4798,CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc(C)n3)[C@H](C)C2)cn1,4.89,5.448943615
11,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3ccccc31)C2)c1ccccc1,5.82,5.110084057
11588,C=CCCl,4,4.005890369
4360,O=C(Nc1cc(Cl)c(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)NC1CC1,6,5.881157398
9228,CC(C)C(=O)Nc1cccc(C(F)(F)F)c1,4,4.03116703
6156,CCN(CC)C(=O)c1cccc(C2=CC3(CCNCC3)Oc3ccccc32)c1,6.52,5.109454632
2297,CCOc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)c1,4.85,5.121467113
6787,Fc1ccc([C@H]2c3ccccc3CCN2C2=NC[C@H](C3CNC3)O2)cc1,5.66,5.355611801
13695,S=P(N1CC1)(N1CC1)N1CC1,4,4.010003567
298,Cc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,5.4,4.968984127
7506,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,4.629559993,4.316751003
9550,CC/C(=C\C(=N/O)C(N)=O)C(C)[N+](=O)[O-],4,4.065670013
10284,CCCC(CC)c1ccccc1,4,4.119258404
13608,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,4,4.131674767
3827,CCCCOc1cc(Cl)c(/N=N/c2c(O)ccc3ccccc23)c(OCCCC)c1,6.4,6.135346889
9384,CC(C)NCC(O)COc1cccc2[nH]ccc12,4,4.073811531
495,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N7CCCCC7)oc6cc5CC4)n3C)cccc2n1,5.3,5.65271616
8153,CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1C[C@H](C)C(=O)O)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,4,4.407365799
5685,O=C(/C=C/c1ccc2c(c1)OC(F)(F)O2)N1CCN(C(=O)N2CCC2)CC1,4.61,4.412695408
12758,C=CCN1CCc2nc(N)sc2CC1,4,4.201071262
8247,CCC1(CC)C(=O)N=C(O)NC1=O,4,3.991809368
10973,C=C(C)C(=O)OCC,4,3.994453192
7244,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,4.960103451,5.108786106
8890,CC(=O)CCC(=O)O,4,3.988654852
11047,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,4,4.061653137
801,CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cn1)C2,5.28,5.394822598
10358,CCCCC(CC)COC(=O)CS,4,4.026385784
12329,COS(=O)(=O)c1ccc(C)cc1,4,4.044744015
13303,C=CCOCC(O)CCl,4,4.001438141
2928,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,4.6,5.090652466
13444,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,4,3.988592863
9238,CC(C)C(C)(C)C(C)(C)C(C)(C)S,4,4.08932209
6988,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC,6.104672779,5.171489716
4465,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,4.64,5.216189861
11368,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,4,4.282892227
1522,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)nc(C2CC2)c1,5.26,5.014582634
9183,CC(=O)C=C(C)C,4,3.994453192
12301,COP(=O)(OC)OC=C(Cl)Cl,4,4.050324917
